,Damage,Health,Health Regen,Defense Absolute,Damage / Meter,Lifesteal,,Damage,Rend Armor,Critical Factor,Damage/Meter,Super Crit Mult,Attack Speed,Health,Health Regen,Defense Absolute,Land Mine Damage,Wall Health,Orb Size,Cash Bonus,Coin Bonus,Cells / Kill Bonus,Free Upgrades,Recovery Package,Enemy Level Skip
,2447055.209,234239643.573544,102502680.04,13424078.1204832,,,,,,,,,,,,,,,,,,,,,
,2450362.812,234449845.967705,102617332.340001,13439567.0238751,,,,,,,,,,,,,,,,,,,,,
,2453675.107,234660147.241863,102732067.247994,13455071.4967581,,,,,,,,,,,,,,,,,,,,,
,2456992.028,234870563.876019,102846884.763995,13470591.1976004,,,,,,,,,,,,,,,,,,,,,
,2460313.573,235081128.83017,102961795.191996,13486126.2006018,,,,,,,,,,,,,,,,,,,,,
,2463639.798,235291792.664318,103076778.147997,13501676.2937623,,,,,,,,,,,,,,,,,,,,,
,2466970.655,235502571.858463,103191843.703998,13517242.0253141,,,,,,,,,,,,,,,,,,,,,
,2470306.192,235713466.412605,103307002.107998,13532822.219293,,,,,,,,,,,,,,,,,,,,,
,2473646.418,235924509.286743,103422233.031999,13548418.3961631,,,,,,,,,,,,,,,,,,,,,
,2476991.329,236135618.080879,103537556.948,13564030.2803244,,,,,,,,,,,,,,,,,,,,,
,2480341.007,236346908.15501,103652963.391994,13579656.6852128,,,,,,,,,,,,,,,,,,,,,
,2483695.333,236558264.149139,103768442.283995,13595299.0040924,,,,,,,,,,,,,,,,,,,,,
,2487054.443,236769768.463264,103884014.095995,13610955.7164993,,,,,,,,,,,,,,,,,,,,,
,2490418.224,236981404.617386,103999668.587996,13626628.5177972,,,,,,,,,,,,,,,,,,,,,
,2493786.839,237193139.651505,104115405.759997,13642316.9574863,,,,,,,,,,,,,,,,,,,,,
,2497160.107,237404973.56562,104231225.691998,13658019.9709027,,,,,,,,,,,,,,,,,,,,,
,2500538.29,237616988.759731,104347128.151999,13673738.8877101,,,,,,,,,,,,,,,,,,,,,
,2503921.175,237829069.87384,104463123.612,13689473.6655087,,,,,,,,,,,,,,,,,,,,,
,2507308.772,238041282.827946,104579191.360001,13705222.9110346,,,,,,,,,,,,,,,,,,,,,
,2510701.287,238253611.142048,104695352.179994,13720988.2295515,,,,,,,,,,,,,,,,,,,,,
,2514098.565,238466087.776146,104811585.367995,13736767.9839957,,,,,,,,,,,,,,,,,,,,,
,2517500.628,238678646.810242,104927911.475996,13752563.716031,,,,,,,,,,,,,,,,,,,,,
,2520907.551,238891337.684334,105044320.263997,13768375.2136575,,,,,,,,,,,,,,,,,,,,,
,2524319.299,239104176.878422,105160811.659998,13784201.4334112,,,,,,,,,,,,,,,,,,,,,
,2527735.854,239317098.472507,105277385.815999,13800043.545956,,,,,,,,,,,,,,,,,,,,,
,2531157.295,239530168.386589,105394042.644,13815900.88646,,,,,,,,,,,,,,,,,,,,,
,2534583.616,239743337.180668,105510782.088001,13831774.0773551,,,,,,,,,,,,,,,,,,,,,
,2538014.806,239956621.334744,105627614.443994,13847661.9373775,,,,,,,,,,,,,,,,,,,,,
,2541450.866,240170037.328815,105744519.247995,13863565.965791,,,,,,,,,,,,,,,,,,,,,
,2544891.743,240383585.162884,105861516.971996,13879485.0737636,,,,,,,,,,,,,,,,,,,,,
,2548337.578,240597231.876949,105978597.375997,13895420.1487274,,,,,,,,,,,,,,,,,,,,,
,2551788.306,240811010.431011,106095760.387998,13911369.8928184,,,,,,,,,,,,,,,,,,,,,
,2555243.952,241024920.825069,106213006.159998,13927335.6357006,,,,,,,,,,,,,,,,,,,,,
,2558704.463,241238913.619125,106330334.531999,13943317.2925739,,,,,,,,,,,,,,,,,,,,,
,2562169.994,241453054.733177,106447745.664,13959313.5231744,,,,,,,,,,,,,,,,,,,,,
,2565640.34,241667327.687225,106565249.563994,13975325.943366,,,,,,,,,,,,,,,,,,,,,
,2569115.707,241881699.521271,106682826.055995,13991353.4749168,,,,,,,,,,,,,,,,,,,,,
,2572595.968,242096186.715313,106800495.395995,14007396.4358268,,,,,,,,,,,,,,,,,,,,,
,2576081.326,242310789.269352,106918247.343996,14023454.8684959,,,,,,,,,,,,,,,,,,,,,
,2579571.476,242525540.143387,107036082.043997,14039529.7209882,,,,,,,,,,,,,,,,,,,,,
,2583066.62,242740406.377419,107153999.431998,14055619.4122076,,,,,,,,,,,,,,,,,,,,,
,2586566.776,242955371.491447,107272009.659999,14071724.6069862,,,,,,,,,,,,,,,,,,,,,
,2590072.019,243170468.445473,107390102.648,14087845.694556,,,,,,,,,,,,,,,,,,,,,
,2593582.144,243385680.759495,107508267.924001,14103981.451253,,,,,,,,,,,,,,,,,,,,,
,2597097.263,243601024.913513,107626526.199994,14120133.1537411,,,,,,,,,,,,,,,,,,,,,
,2600617.433,243816500.907528,107744867.155995,14136301.0246203,,,,,,,,,,,,,,,,,,,,,
,2604142.578,244032075.78154,107863301.103996,14152484.4308587,,,,,,,,,,,,,,,,,,,,,
,2607672.788,244247782.495548,107981807.347997,14168682.9802563,,,,,,,,,,,,,,,,,,,,,
,2611208.01,244463604.569553,108100406.591998,14184897.118013,,,,,,,,,,,,,,,,,,,,,
,2614748.308,244679525.523556,108219088.435999,14201127.0743609,,,,,,,,,,,,,,,,,,,,,
,2618293.606,244895594.797554,108337842.8,14217372.070836,,,,,,,,,,,,,,,,,,,,,
,2621843.993,245111779.431549,108456700.244001,14233633.1403022,,,,,,,,,,,,,,,,,,,,,
,2625399.416,245328079.425541,108575630.135994,14249909.9753595,,,,,,,,,,,,,,,,,,,,,
,2628959.791,245544511.259529,108694652.947995,14266202.589576,,,,,,,,,,,,,,,,,,,,,
,2632525.351,245761041.973515,108813748.199996,14282509.8729197,,,,,,,,,,,,,,,,,,,,,
,2636095.999,245977721.007496,108932936.371997,14298833.8410865,,,,,,,,,,,,,,,,,,,,,
,2639671.778,246194515.401474,109052207.303998,14315172.6479805,,,,,,,,,,,,,,,,,,,,,
,2643252.498,246411392.19545,109171570.931998,14331527.6232657,,,,,,,,,,,,,,,,,,,,,
,2646838.415,246628450.269421,109291017.391999,14347898.8199419,,,,,,,,,,,,,,,,,,,,,
,2650429.331,246845574.26339,109410536.292,14364284.6221454,,,,,,,,,,,,,,,,,,,,,
,2654025.549,247062846.577354,109530148.111994,14380686.70934,,,,,,,,,,,,,,,,,,,,,
,2657626.682,247280250.731316,109649842.539995,14397104.1622937,,,,,,,,,,,,,,,,,,,,,
,2661233.13,247497753.765274,109769629.887995,14413537.0976067,,,,,,,,,,,,,,,,,,,,,
,2664844.553,247715388.639229,109889499.915996,14429985.5470788,,,,,,,,,,,,,,,,,,,,,
,2668461.139,247933138.87318,110009452.631997,14446450.9463739,,,,,,,,,,,,,,,,,,,,,
,2672082.949,248151020.947128,110129488.019998,14462931.0889963,,,,,,,,,,,,,,,,,,,,,
,2675709.853,248369018.381073,110249606.095999,14479427.5484098,,,,,,,,,,,,,,,,,,,,,
,2679341.847,248587114.695015,110369806.852,14495938.6451505,,,,,,,,,,,,,,,,,,,,,
,2682979.05,248805375.808952,110490100.528001,14512466.0692823,,,,,,,,,,,,,,,,,,,,,
,2686621.474,249023735.802887,110610476.811994,14529009.5346053,,,,,,,,,,,,,,,,,,,,,
,2690269.063,249242194.676819,110730946.015995,14545567.8598554,,,,,,,,,,,,,,,,,,,,,
,2693921.762,249460801.870747,110851487.739996,14562142.6290967,,,,,,,,,,,,,,,,,,,,,
,2697579.643,249679524.424671,110972122.303997,14578733.3759291,,,,,,,,,,,,,,,,,,,,,
,2701242.747,249898362.338593,111092839.627998,14595339.0780887,,,,,,,,,,,,,,,,,,,,,
,2704911.104,250117348.57251,111213639.559999,14611961.0970394,,,,,,,,,,,,,,,,,,,,,
,2708584.593,250336417.206425,111334532.412,14628599.4433813,,,,,,,,,,,,,,,,,,,,,
,2712263.258,250555617.680336,111455497.704001,14645252.5012503,,,,,,,,,,,,,,,,,,,,,
,2715947.193,250774949.994244,111576566.155994,14661921.7805105,,,,,,,,,,,,,,,,,,,,,
,2719636.375,250994414.148148,111697706.975995,14678606.6799298,,,,,,,,,,,,,,,,,,,,,
,2723330.711,251213960.702049,111818930.555996,14695308.0021402,,,,,,,,,,,,,,,,,,,,,
,2727030.279,251433688.535946,111940247.127997,14712024.6053098,,,,,,,,,,,,,,,,,,,,,
,2730735.16,251653498.76984,112061646.155998,14728756.2698066,,,,,,,,,,,,,,,,,,,,,
,2734445.24,251873424.363731,112183138.255998,14745505.0961265,,,,,,,,,,,,,,,,,,,,,
,2738160.625,252093465.317619,112304702.723999,14762269.2670056,,,,,,,,,,,,,,,,,,,,,
,2741881.119,252313654.591503,112426360.264,14779049.1004438,,,,,,,,,,,,,,,,,,,,,
,2745607,252533942.745384,112548110.499994,14795844.4904411,,,,,,,,,,,,,,,,,,,,,
,2749338.09,252754362.739262,112669933.327995,14812656.2926296,,,,,,,,,,,,,,,,,,,,,
,2753074.456,252974914.573135,112791838.683995,14829483.8739772,,,,,,,,,,,,,,,,,,,,,
,2756816.194,253195581.767006,112913847.351996,14846327.528316,,,,,,,,,,,,,,,,,,,,,
,2760563.06,253416364.320873,113035928.387997,14863186.1909819,,,,,,,,,,,,,,,,,,,,,
,2764315.254,253637278.714737,113158102.343998,14880061.138639,,,,,,,,,,,,,,,,,,,,,
,2768072.729,253858308.468597,113280348.747999,14896951.9078552,,,,,,,,,,,,,,,,,,,,,
,2771835.588,254079470.062454,113402698.304,14913859.0574625,,,,,,,,,,,,,,,,,,,,,
,2775603.687,254300747.016308,113525120.308001,14930781.615229,,,,,,,,,,,,,,,,,,,,,
,2779377.057,254522139.330158,113647635.151994,14947720.6381866,,,,,,,,,,,,,,,,,,,,,
,2783155.788,254743647.004005,113770232.755995,14964674.7330714,,,,,,,,,,,,,,,,,,,,,
,2786939.867,254965286.517849,113892923.207996,14981645.0069473,,,,,,,,,,,,,,,,,,,,,
,2790729.243,255187041.391689,114015686.171997,14998631.0917824,,,,,,,,,,,,,,,,,,,,,
,2794523.901,255408928.105526,114138552.303998,15015633.6418085,,,,,,,,,,,,,,,,,,,,,
,2798323.99,255630913.69936,114261490.795999,15032651.9497939,,,,,,,,,,,,,,,,,,,,,
,2802129.301,255853047.61319,114384522.288,15049686.2777703,,,,,,,,,,,,,,,,,,,,,
,2805940.055,256075296.887016,114507636.388001,15066736.027474,,,,,,,,,,,,,,,,,,,,,
,2809756.087,256297661.52084,114630833.239994,15083802.0621687,,,,,,,,,,,,,,,,,,,,,
,2813577.439,256520174.474659,114754122.939995,15100883.6004226,,,,,,,,,,,,,,,,,,,,,
,2817404.254,256742786.308475,114877495.319996,15117981.7628676,,,,,,,,,,,,,,,,,,,,,
,2821236.353,256965513.502289,115000950.307997,15135095.6408718,,,,,,,,,,,,,,,,,,,,,
,2825073.911,257188405.496098,115124498.367998,15152225.6978671,,,,,,,,,,,,,,,,,,,,,
,2828916.786,257411363.409904,115248129.035998,15169371.8838215,,,,,,,,,,,,,,,,,,,,,
,2832765.03,257634469.643707,115371842.375999,15186532.8979031,,,,,,,,,,,,,,,,,,,,,
,2836618.731,257857691.237507,115495648.724,15203710.4725759,,,,,,,,,,,,,,,,,,,,,
,2840477.718,258081028.191303,115619537.599994,15220904.2474397,,,,,,,,,,,,,,,,,,,,,
,2844342.179,258304513.465096,115743519.467995,15238114.5616947,,,,,,,,,,,,,,,,,,,,,
,2848212.043,258528097.618885,115867573.783995,15255340.0856768,,,,,,,,,,,,,,,,,,,,,
,2852087.257,258751830.09267,115991720.939996,15272582.2762501,,,,,,,,,,,,,,,,,,,,,
,2855967.942,258975661.446453,116115961.095997,15289839.8961825,,,,,,,,,,,,,,,,,,,,,
,2859853.931,259199608.160233,116240273.691998,15307114.235706,,,,,,,,,,,,,,,,,,,,,
,2863745.386,259423703.194008,116364689.447999,15324404.3437886,,,,,,,,,,,,,,,,,,,,,
,2867642.322,259647913.58778,116489187.812,15341709.4283985,,,,,,,,,,,,,,,,,,,,,
,2871544.676,259872222.861549,116613758.696001,15359031.6112314,,,,,,,,,,,,,,,,,,,,,
,2875452.375,260096680.455315,116738432.659994,15376369.8170234,,,,,,,,,,,,,,,,,,,,,
,2879365.575,260321253.409077,116863179.143995,15393723.6853747,,,,,,,,,,,,,,,,,,,,,
,2883284.278,260545958.202835,116988028.715996,15411094.093117,,,,,,,,,,,,,,,,,,,,,
,2887208.311,260770761.876591,117112950.799997,15428480.3436184,,,,,,,,,,,,,,,,,,,,,
,2891137.837,260995713.870342,117237955.571998,15445882.648879,,,,,,,,,,,,,,,,,,,,,
,2895072.798,261220764.744091,117363063.423999,15463301.2815307,,,,,,,,,,,,,,,,,,,,,
,2899013.28,261445963.937836,117488254.036,15480735.8311416,,,,,,,,,,,,,,,,,,,,,
,2902959.259,261671278.491577,117613516.936001,15498185.9161116,,,,,,,,,,,,,,,,,,,,,
,2906910.542,261896691.925316,117738883.147994,15515653.7989047,,,,,,,,,,,,,,,,,,,,,
,2910867.48,262122253.67905,117864331.967995,15533136.5204249,,,,,,,,,,,,,,,,,,,,,
,2914829.823,262347930.792782,117989863.547996,15550634.9045043,,,,,,,,,,,,,,,,,,,,,
,2918797.639,262573739.74651,118115477.727997,15568150.3155748,,,,,,,,,,,,,,,,,,,,,
,2922770.96,262799631.100235,118241184.835998,15585681.4104045,,,,,,,,,,,,,,,,,,,,,
,2926749.686,263025703.733955,118366974.615998,15603228.5994253,,,,,,,,,,,,,,,,,,,,,
,2930734.064,263251858.767673,118492857.323999,15620792.4580051,,,,,,,,,,,,,,,,,,,,,
,2934723.837,263478145.641388,118618822.712,15638372.5167761,,,,,,,,,,,,,,,,,,,,,
,2938719.222,263704580.835098,118744881.099994,15655967.9018743,,,,,,,,,,,,,,,,,,,,,
,2942719.991,263931114.908806,118871022.087995,15673579.4871636,,,,,,,,,,,,,,,,,,,,,
,2946726.302,264157764.34251,118997256.003995,15691208.406844,,,,,,,,,,,,,,,,,,,,,
,2950738.28,264384562.09621,119123572.591996,15708852.2394515,,,,,,,,,,,,,,,,,,,,,
,2954755.582,264611458.729908,119249971.867997,15726513.0112822,,,,,,,,,,,,,,,,,,,,,
,2958778.457,264838487.203602,119376453.823998,15744189.60764,,,,,,,,,,,,,,,,,,,,,
,2962806.911,265065631.037292,119503038.947999,15761882.4253889,,,,,,,,,,,,,,,,,,,,,
,2966840.868,265292906.710979,119629696.504,15779591.8461289,,,,,,,,,,,,,,,,,,,,,
,2970880.448,265520314.224663,119756446.988001,15797317.501828,,,,,,,,,,,,,,,,,,,,,
,2974925.513,265747820.618343,119883290.383994,15815058.9684863,,,,,,,,,,,,,,,,,,,,,
,2978976.124,265975491.812019,120010206.227995,15832816.2991038,,,,,,,,,,,,,,,,,,,,,
,2983032.276,266203245.405693,120137225.231996,15850591.0035442,,,,,,,,,,,,,,,,,,,,,
,2987094.008,266431130.839363,120264326.923997,15868380.9601119,,,,,,,,,,,,,,,,,,,,,
,2991161.245,266659164.593029,120391511.287998,15886187.6574707,,,,,,,,,,,,,,,,,,,,,
,2995234.195,266887280.746693,120518788.579999,15904009.8613566,,,,,,,,,,,,,,,,,,,,,
,2999312.619,267115561.700352,120646148.624,15921849.0256656,,,,,,,,,,,,,,,,,,,,,
,3003396.642,267343941.534008,120773601.516001,15939704.3401338,,,,,,,,,,,,,,,,,,,,,
,3007486.183,267572453.207661,120901137.015994,15957575.857761,,,,,,,,,,,,,,,,,,,,,
,3011581.367,267801080.24131,121028755.267995,15975463.6921794,,,,,,,,,,,,,,,,,,,,,
,3015682.104,268029855.594955,121156466.447996,15993367.7509569,,,,,,,,,,,,,,,,,,,,,
,3019788.469,268258729.828598,121284260.299997,16011287.7266936,,,,,,,,,,,,,,,,,,,,,
,3023900.438,268487702.942238,121412147.079998,16029224.4326213,,,,,,,,,,,,,,,,,,,,,
,3028017.995,268716857.335873,121540126.779998,16047178.0383402,,,,,,,,,,,,,,,,,,,,,
,3032141.122,268946094.129505,121668189.167999,16065147.0657862,,,,,,,,,,,,,,,,,,,,,
,3036269.827,269175479.243134,121796334.228,16083132.3146233,,,,,,,,,,,,,,,,,,,,,
,3040404.192,269404963.236759,121924572.287994,16101134.4208515,,,,,,,,,,,,,,,,,,,,,
,3044544.2,269634595.550381,122052892.875995,16119152.0654069,,,,,,,,,,,,,,,,,,,,,
,3048689.787,269864326.743999,122181306.463995,16137187.2321853,,,,,,,,,,,,,,,,,,,,,
,3052841.052,270094189.777615,122309802.731996,16155237.5980909,,,,,,,,,,,,,,,,,,,,,
,3056997.933,270324201.131226,122438391.999997,16173304.9591876,,,,,,,,,,,,,,,,,,,,,
,3061160.471,270554311.364834,122567063.795998,16191388.6052755,,,,,,,,,,,,,,,,,,,,,
,3065328.578,270784553.438438,122695828.663999,16209488.8679224,,,,,,,,,,,,,,,,,,,,,
,3069502.382,271014927.352039,122824676.14,16227604.7825284,,,,,,,,,,,,,,,,,,,,,
,3073681.748,271245400.145638,122953616.535993,16245737.6605256,,,,,,,,,,,,,,,,,,,,,
,3077866.846,271476004.779232,123082639.612002,16263886.2964819,,,,,,,,,,,,,,,,,,,,,
,3082057.598,271706774.212822,123211755.607995,16282051.6443973,,,,,,,,,,,,,,,,,,,,,
,3086253.96,271937609.56641,123340964.532004,16300233.4893038,,,,,,,,,,,,,,,,,,,,,
,3090455.95,272168593.239994,123470245.967997,16318431.7570015,,,,,,,,,,,,,,,,,,,,,
,3094663.684,272399725.233574,123599630.49199,16336646.1990262,,,,,,,,,,,,,,,,,,,,,
,3098877.061,272630939.627151,123729087.455999,16354877.6014741,,,,,,,,,,,,,,,,,,,,,
,3103096.137,272862285.860725,123858647.579992,16373124.5846491,,,,,,,,,,,,,,,,,,,,,
,3107320.878,273093780.414295,123988290.464001,16391388.1920152,,,,,,,,,,,,,,,,,,,,,
,3111551.222,273325390.327862,124118015.875994,16409668.8369723,,,,,,,,,,,,,,,,,,,,,
,3115787.326,273557115.601425,124247834.360002,16427965.6532887,,,,,,,,,,,,,,,,,,,,,
,3120029.075,273788956.234985,124377735.451996,16446278.5349641,,,,,,,,,,,,,,,,,,,,,
,3124276.576,274020928.708542,124507729.464004,16464608.1468306,,,,,,,,,,,,,,,,,,,,,
,3128529.784,274253016.542095,124637816.475998,16482954.2056563,,,,,,,,,,,,,,,,,,,,,
,3132788.606,274485252.695644,124767986.167991,16501316.2026411,,,,,,,,,,,,,,,,,,,,,
,3137053.207,274717620.68919,124898248.699999,16519694.929817,,,,,,,,,,,,,,,,,,,,,
,3141323.55,274950087.562733,125028593.919993,16538090.4431519,,,,,,,,,,,,,,,,,,,,,
,3145599.551,275182669.796272,125159021.972001,16556502.0082781,,,,,,,,,,,,,,,,,,,,,
,3149881.198,275415400.349808,125289553.031995,16574930.9289952,,,,,,,,,,,,,,,,,,,,,
,3154168.658,275648262.74334,125420166.772003,16593375.1124396,,,,,,,,,,,,,,,,,,,,,
,3158461.749,275881224.016869,125550863.271996,16611836.439475,,,,,,,,,,,,,,,,,,,,,
,3162760.663,276114317.130394,125681652.61999,16630314.5709015,,,,,,,,,,,,,,,,,,,,,
,3167065.314,276347542.083916,125812524.719998,16648808.0498552,,,,,,,,,,,,,,,,,,,,,
,3171375.63,276580865.917435,125943489.747991,16667319.093432,,,,,,,,,,,,,,,,,,,,,
,3175691.728,276814354.550949,126074557.928,16685846.5203678,,,,,,,,,,,,,,,,,,,,,
,3180013.473,277047942.064461,126205688.315993,16704390.1292628,,,,,,,,,,,,,,,,,,,,,
,3184341.078,277281628.45797,126336921.864002,16722950.6273489,,,,,,,,,,,,,,,,,,,,,
,3188674.404,277515479.651474,126468238.091995,16741527.2543941,,,,,,,,,,,,,,,,,,,,,
,3193013.451,277749462.684975,126599657.408004,16760120.3919984,,,,,,,,,,,,,,,,,,,,,
,3197358.205,277983577.558472,126731149.315997,16778730.7550258,,,,,,,,,,,,,,,,,,,,,
,3201708.879,278217791.311966,126862734.07199,16797356.9849803,,,,,,,,,,,,,,,,,,,,,
,3206065.215,278452136.905457,126994411.667999,16816000.1783259,,,,,,,,,,,,,,,,,,,,,
,3210427.381,278686581.378944,127126172.103992,16834659.4158307,,,,,,,,,,,,,,,,,,,,,
,3214795.247,278921157.692429,127258025.380001,16853335.9135265,,,,,,,,,,,,,,,,,,,,,
,3219168.883,279155865.845909,127389971.575994,16872028.4553814,,,,,,,,,,,,,,,,,,,,,
,3223548.41,279390705.839386,127521990.292002,16890737.9606275,,,,,,,,,,,,,,,,,,,,,
,3227933.516,279625710.632858,127654112.095996,16909463.8068326,,,,,,,,,,,,,,,,,,,,,
,3232324.612,279860814.306328,127786316.580004,16928206.6164289,,,,,,,,,,,,,,,,,,,,,
,3236721.317,280095983.899796,127918614.055998,16946965.6609842,,,,,,,,,,,,,,,,,,,,,
,3241124.017,280331318.293259,128050994.219991,16965741.0464987,,,,,,,,,,,,,,,,,,,,,
,3245532.36,280566784.526718,128183477.463999,16984533.2046043,,,,,,,,,,,,,,,,,,,,,
,3249946.538,280802382.600174,128316043.395993,17003342.0216689,,,,,,,,,,,,,,,,,,,,,
,3254366.529,281038112.513626,128448681.840001,17022167.6113247,,,,,,,,,,,,,,,,,,,,,
,3258792.328,281273974.267075,128581423.451995,17041009.6479396,,,,,,,,,,,,,,,,,,,,,
,3263223.861,281509934.90052,128714257.976003,17059868.4783456,,,,,,,,,,,,,,,,,,,,,
,3267661.332,281745994.413963,128847175.187996,17078743.9677106,,,,,,,,,,,,,,,,,,,,,
,3272104.535,281982218.727402,128980185.31999,17097636.0176668,,,,,,,,,,,,,,,,,,,,,
,3276553.597,282218574.880836,129113278.131998,17116544.7265821,,,,,,,,,,,,,,,,,,,,,
,3281008.49,282455062.874268,129246474.103991,17135470.5684884,,,,,,,,,,,,,,,,,,,,,
,3285469.247,282691649.747696,129379742.524,17154412.6665539,,,,,,,,,,,,,,,,,,,,,
,3289935.785,282928368.461121,129513114.095993,17173370.9359785,,,,,,,,,,,,,,,,,,,,,
,3294408.12,283165186.054543,129646558.116002,17192346.6139942,,,,,,,,,,,,,,,,,,,,,
,3298886.412,283402168.44796,129780105.367995,17211338.039369,,,,,,,,,,,,,,,,,,,,,
,3303370.435,283639249.721375,129913735.236004,17230346.9581349,,,,,,,,,,,,,,,,,,,,,
,3307860.395,283876462.834785,130047458.015997,17249372.8614918,,,,,,,,,,,,,,,,,,,,,
,3312356.041,284113840.748192,130181263.55599,17268414.3349759,,,,,,,,,,,,,,,,,,,,,
,3316857.683,284351284.581596,130315172.255999,17287473.2806511,,,,,,,,,,,,,,,,,,,,,
,3321365.156,284588893.214996,130449163.635992,17306549.1473173,,,,,,,,,,,,,,,,,,,,,
,3325878.535,284826600.728394,130583237.624001,17325641.9349747,,,,,,,,,,,,,,,,,,,,,
,3330397.683,285064440.081787,130717404.611994,17344750.2503592,,,,,,,,,,,,,,,,,,,,,
,3334922.763,285302411.275177,130851664.440002,17363875.8259348,,,,,,,,,,,,,,,,,,,,,
,3339453.622,285540547.268562,130986017.267996,17383018.5133014,,,,,,,,,,,,,,,,,,,,,
,3343990.436,285778749.181946,131120452.856004,17402177.9444271,,,,,,,,,,,,,,,,,,,,,
,3348533.105,286017082.935326,131254971.043998,17421353.957344,,,,,,,,,,,,,,,,,,,,,
,3353081.723,286255548.528702,131389592.471991,17440546.6292199,,,,,,,,,,,,,,,,,,,,,
,3357636.096,286494178.922073,131524296.427999,17459755.769255,,,,,,,,,,,,,,,,,,,,,
,3362196.448,286732875.235443,131659093.455993,17478982.1694811,,,,,,,,,,,,,,,,,,,,,
,3366762.634,286971736.348808,131793973.172001,17498225.4906984,,,,,,,,,,,,,,,,,,,,,
,3371334.754,287210729.30217,131928955.967995,17517485.2800747,,,,,,,,,,,,,,,,,,,,,
,3375912.763,287449821.135529,132064021.524003,17536761.4528101,,,,,,,,,,,,,,,,,,,,,
,3380496.71,287689044.808884,132199169.679996,17556054.9069366,,,,,,,,,,,,,,,,,,,,,
,3385086.48,287928400.322235,132334421.07599,17575365.3456542,,,,,,,,,,,,,,,,,,,,,
,3389682.148,288167887.675583,132469744.919998,17594692.3797309,,,,,,,,,,,,,,,,,,,,,
,3394283.785,288407473.908928,132605171.915991,17614035.8183667,,,,,,,,,,,,,,,,,,,,,
,3398891.328,288647224.942268,132740681.6,17633396.7291936,,,,,,,,,,,,,,,,,,,,,
,3403504.725,288887107.815605,132876294.523993,17652773.8961796,,,,,,,,,,,,,,,,,,,,,
,3408124.154,289127089.568939,133011979.880002,17672167.8569567,,,,,,,,,,,,,,,,,,,,,
,3412749.42,289367203.16227,133147768.403995,17691579.5443248,,,,,,,,,,,,,,,,,,,,,
,3417380.619,289607415.635597,133283639.528004,17711007.0562201,,,,,,,,,,,,,,,,,,,,,
,3422017.784,289847792.90892,133419603.579997,17730451.6163064,,,,,,,,,,,,,,,,,,,,,
,3426660.891,290088269.062241,133555660.54399,17749913.1185839,,,,,,,,,,,,,,,,,,,,,
,3431309.844,290328910.015556,133691800.195999,17769391.8810524,,,,,,,,,,,,,,,,,,,,,
,3435964.814,290569649.848869,133828032.919992,17788886.574048,,,,,,,,,,,,,,,,,,,,,
,3440625.695,290810521.522179,133964358.412001,17808399.3404667,,,,,,,,,,,,,,,,,,,,,
,3445292.572,291051492.075485,134100766.663994,17827927.7830125,,,,,,,,,,,,,,,,,,,,,
,3449965.31,291292594.468788,134237278.228002,17847474.0869814,,,,,,,,,,,,,,,,,,,,,
,3454644.049,291533828.702087,134373862.007996,17867036.9863093,,,,,,,,,,,,,,,,,,,,,
,3459328.708,291775227.735382,134510549.100004,17886616.7141964,,,,,,,,,,,,,,,,,,,,,
,3464019.412,292016758.608673,134647318.791998,17906213.2994745,,,,,,,,,,,,,,,,,,,,,
,3468716.057,292258355.401962,134784191.723991,17925826.4801118,,,,,,,,,,,,,,,,,,,,,
,3473418.621,292500116.995247,134921147.343999,17945456.8149401,,,,,,,,,,,,,,,,,,,,,
,3478127.201,292741977.468529,135058185.563993,17965103.9995275,,,,,,,,,,,,,,,,,,,,,
,3482841.71,292983969.781807,135195327.096001,17984768.486706,,,,,,,,,,,,,,,,,,,,,
,3487562.214,293226159.85508,135332551.155995,18004449.2088436,,,,,,,,,,,,,,,,,,,,,
